0,007,10_cat,11_cat,12_cat,13_cat,14_cat,15,16_cat,17,18,19,1_cat,20,21,22,23,24,25,26,27,28,29,2_cat,3,30,31,32,33,34,35,36,37,38,39,40,41,42,43_cat,44,45,46,47,48,49,4_cat,5,50,6,7_cat,8_cat,9_cat,y
0.0598,,19,232,255,302,441,0.3047,250,0.2835,0.0611,0.3368,742,0.2056,0.0409,0.31,0.4759,0.3465,0.4485,0.7582,0.3483,0.0528,0.5581,306,0.7949,0.2163,0.1489,2.369,0.4385,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0933,0.705,0.4968,232,425.1195,57.0869,10.2937,16.9703,1.4961,0.5172,1000,5.2487,2.8703,100.9833,742,61,1388,89.35
0.0459,0.0,4,232,265,320,504,0.4093,304,0.3816,0.0674,0.5304,893,0.3892,0.0469,0.3307,0.4679,0.3514,0.5118,0.7777,0.3744,0.033,0.6283,52,0.722,0.2902,0.1776,2.4157,0.6393,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0407,0.7543,0.2498,232,425.1321,57.1917,10.7731,17.7465,1.4961,0.456,1097,5.2318,2.4888,101.1584,911,18,1395,36.4132
0.0311,0.0,127,232,264,302,561,0.3047,304,0.4206,0.0833,0.5139,755,0.3528,0.0458,0.3246,0.5007,0.3489,0.5097,0.8409,0.3484,0.0342,0.5782,67,0.4209,0.2359,0.1624,2.378,0.5039,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1105,0.8169,0.3295,232,425.1177,57.0656,10.7731,17.7465,1.795,0.4155,1125,5.242,2.4394,100.9477,755,325,1386,48.2218
0.07,,45,232,254,319,440,0.3396,232,0.3572,0.0807,0.4408,792,0.3739,0.04,0.3831,0.5811,0.3266,0.5535,0.7177,0.4185,0.0908,0.6167,52,0.7031,0.2632,0.2043,2.4023,0.7044,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.058,0.8891,0.4172,232,425.2206,57.4178,10.2937,16.9703,1.4961,0.4862,1189,5.2236,2.4518,100.7068,841,362,1385,44.9
0.0945,3.0,8,236,255,302,400,0.3047,250,0.3451,0.0506,0.4582,797,0.1649,0.0457,0.3287,0.5285,0.3861,0.533,0.8681,0.3803,0.0521,0.5862,941,0.5668,0.1915,0.1572,2.3671,0.4447,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5122,0.8325,0.4331,232,425.1563,57.2489,10.7731,17.7465,1.4961,0.4463,952,5.2375,2.7348,100.9179,761,1346,1379,97.556
0.0717,3.0,163,232,257,314,606,0.3744,247,0.3742,0.0521,0.4338,760,0.4086,0.0454,0.3437,0.4689,0.3483,0.5428,0.7785,0.3481,0.03,0.53,325,0.5884,0.1874,0.1467,2.3631,0.3779,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5404,0.8183,0.465,232,425.1187,57.0816,10.2937,16.9703,1.4961,0.4907,1199,5.2178,2.4394,100.7201,799,247,1386,106.1289
0.037,1.0,9,232,258,15,401,0.3047,235,0.2936,0.0494,0.3915,760,0.2292,0.0429,0.3019,0.4716,0.3473,0.4576,0.8166,0.352,0.0227,0.5406,52,0.7261,0.1991,0.1544,2.3631,0.4745,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4792,0.6986,0.465,232,425.1263,57.1655,10.2937,16.9703,1.4961,0.4356,1101,5.2175,2.4619,100.7116,751,247,1384,60.8127
0.0565,0.0,167,232,254,314,421,0.3396,25,0.5484,0.1282,0.6368,761,0.5828,0.0576,0.3891,0.5417,0.3419,0.5816,0.9427,0.3619,0.0622,0.4463,151,0.639,0.3983,0.1813,2.3786,0.5715,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0101,0.9047,0.0984,232,425.2238,57.3871,10.2937,16.9703,1.4961,0.4155,1192,5.2369,2.4394,100.8599,826,1372,1386,65.7421
0.0176,,206,232,264,386,681,0.3047,235,0.2835,0.0634,0.3231,921,0.2698,0.0361,0.3848,0.6258,0.5353,0.4504,0.8511,0.4289,0.1062,0.6076,249,0.3514,0.2587,0.1411,2.3916,0.2017,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0117,0.8933,0.3295,232,425.2288,57.4898,10.7731,17.7465,1.8415,0.7745,1267,5.2285,2.554,100.841,1333,1375,1393,113.35
0.0725,1.0,69,232,258,364,604,0.3396,247,0.3742,0.0521,0.4338,904,0.4086,0.0454,0.3437,0.4689,0.3483,0.5428,0.7785,0.3481,0.03,0.53,247,0.1995,0.1874,0.1467,2.3631,0.3779,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5404,0.8183,0.4809,232,425.1599,57.3073,10.2937,16.9703,1.835,0.4532,1026,5.2178,2.4467,100.7201,799,247,1387,74.8458
0.2035,3.0,56,232,252,302,470,0.3396,247,0.3534,0.069,0.4184,798,0.2203,0.0439,0.2999,0.4967,0.3637,0.4904,0.8187,0.3787,0.0512,0.544,19,0.4013,0.2019,0.1439,2.3671,0.3899,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2047,0.768,0.4092,232,425.2322,57.3664,10.7731,17.7465,1.8497,0.4335,1028,5.2111,2.4495,100.887,894,326,1391,113.9257
0.0237,3.0,12,232,260,302,516,0.3047,247,0.4075,0.0785,0.4912,759,0.4049,0.0456,0.331,0.4912,0.3596,0.5049,0.8087,0.3525,0.0372,0.5812,19,0.3885,0.2328,0.157,2.3835,0.4471,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1074,0.7908,0.4411,232,425.1754,57.3633,10.2937,16.9703,1.8518,0.4155,1095,5.2435,2.572,100.9489,755,1350,1379,86.7385
0.0341,,4,232,265,313,418,0.3396,250,0.4121,0.0675,0.5531,922,0.4293,0.0485,0.3394,0.4998,0.4328,0.5139,0.7566,0.3789,0.0101,0.6455,244,0.4554,0.3207,0.1693,2.3896,0.6046,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0509,0.7763,0.3215,232,425.1239,57.1443,10.2937,16.9703,1.4961,0.4721,1097,5.2318,2.5132,101.1584,911,18,1395,93.6167
0.1781,3.0,105,232,282,302,424,0.3744,235,0.3182,0.0504,0.4296,834,0.2036,0.0465,0.3517,0.5221,0.389,0.5361,0.8569,0.3766,0.0521,0.5734,249,0.3406,0.1917,0.1522,2.3671,0.4136,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4494,0.8307,0.0267,232,425.1866,57.2882,10.2937,16.9703,1.8392,0.462,1083,5.2368,2.4964,100.9156,761,1346,1391,114.9227
0.0429,2.0,47,232,269,311,411,0.3047,304,0.3895,0.0521,0.4619,768,0.3312,0.0456,0.3333,0.4912,0.3474,0.5487,0.761,0.3576,0.0306,0.5301,249,0.3595,0.1889,0.146,2.3631,0.3864,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.6149,0.8395,0.2976,232,425.2579,57.5353,10.7731,17.7465,1.868,0.4561,1268,5.2178,2.4394,100.7201,799,247,1382,108.7625
0.048,3.0,73,8,280,306,419,0.3396,304,0.3721,0.0697,0.5081,749,0.3181,0.0466,0.3477,0.5664,0.4333,0.4941,0.9652,0.4109,0.0519,0.6322,325,0.5938,0.2579,0.2889,2.3741,0.7385,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1913,0.8222,0.4809,232,425.1199,57.0902,10.2937,16.9703,1.4961,0.5028,1188,5.2241,2.5202,100.808,749,151,1388,98.9002
0.026,1.0,86,232,254,331,493,0.3047,25,0.3524,0.0784,0.3981,900,0.2715,0.047,0.2606,0.359,0.3176,0.4618,0.9046,0.293,0.0298,0.4457,940,0.6741,0.25,0.161,2.3784,0.3669,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0541,0.616,0.1462,232,425.117,57.0444,10.7731,17.7465,1.4961,0.4155,1269,5.2242,2.4394,101.1336,900,120,1388,85.89
0.0421,0.0,156,232,291,387,682,0.3047,250,0.3641,0.0785,0.4255,738,0.3039,0.0421,0.3164,0.5141,0.3977,0.4963,0.747,0.3549,0.0488,0.5147,941,0.5546,0.2152,0.1608,2.3653,0.5496,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1105,0.7695,0.4889,232,425.1338,57.2102,10.2937,16.9703,1.4961,0.5095,1162,5.2369,2.4394,100.9482,750,1346,1397,35.3358
0.0332,1.0,4,232,255,302,565,0.3744,250,0.3112,0.0502,0.4044,751,0.2172,0.0426,0.3034,0.4912,0.3533,0.4697,0.8073,0.3666,0.0298,0.5721,4,0.2981,0.2018,0.154,2.3631,0.4395,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5184,0.7359,0.4411,232,425.1169,57.0365,10.7731,17.7465,1.8443,0.4559,971,5.2176,2.5799,100.7059,751,319,1388,67.0083
0.0852,,198,4,290,19,662,0.3047,235,0.3364,0.0794,0.4121,783,0.2491,0.0431,0.3539,0.5521,0.4013,0.4917,0.7956,0.4073,0.0524,0.6791,940,0.6761,0.2064,0.1936,2.3916,0.692,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0666,0.8406,0.186,232,425.1391,57.2364,10.7731,17.7465,1.4961,0.4155,1249,5.2494,2.4394,100.9854,809,1343,1390,64.05
0.1177,1.0,112,232,269,8,446,0.4441,25,0.3454,0.0676,0.4429,760,0.2755,0.0433,0.3386,0.5358,0.3595,0.5041,0.7456,0.3799,0.0521,0.5721,151,0.643,0.2293,0.1659,2.3794,0.5107,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2659,0.8062,0.3853,232,425.1446,57.2546,10.7731,17.7465,1.4961,0.4444,1099,5.2168,2.4609,100.6971,793,319,1391,82.6844
0.0826,3.0,95,232,264,304,502,0.3047,232,0.2808,0.0635,0.3318,751,0.2289,0.0363,0.311,0.4716,0.3354,0.4487,0.7305,0.3472,0.0303,0.5145,249,0.3608,0.2157,0.1688,2.4084,0.4873,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0721,0.7058,0.4968,232,425.1356,57.2142,10.2937,16.9703,1.8336,0.4558,1066,5.2189,2.4394,100.7312,760,940,1382,106.7121
0.0514,1.0,153,232,252,6,591,0.3047,250,0.3895,0.0521,0.4619,760,0.3312,0.0456,0.3333,0.4912,0.3474,0.5487,0.761,0.3576,0.0306,0.5301,249,0.3284,0.1889,0.146,2.3631,0.3864,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.6149,0.8395,0.4411,232,425.1213,57.113,10.7731,17.7465,1.8484,0.4374,1158,5.2178,2.4394,100.7201,799,247,1391,91.1648
0.0463,1.0,4,235,255,250,396,0.3396,247,0.3435,0.0689,0.4351,745,0.3096,0.043,0.3608,0.5524,0.3921,0.5208,0.7659,0.3979,0.0717,0.6564,135,0.7646,0.2341,0.1981,2.4161,0.6898,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1882,0.8446,0.4331,232,425.1965,57.4017,10.7731,17.7465,1.4961,0.454,949,5.2393,2.481,100.9527,757,316,1382,72.1123
0.0379,1.0,93,232,254,247,499,0.3047,25,0.3742,0.0521,0.4338,793,0.4086,0.0454,0.3437,0.4689,0.3483,0.5428,0.7785,0.3481,0.03,0.53,151,0.6187,0.1874,0.1467,2.3631,0.3779,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5404,0.8183,0.3454,232,425.1317,57.1994,10.2937,16.9703,1.4961,0.4155,1063,5.2178,2.4394,100.7201,799,247,1388,79.1133
0.0729,3.0,4,232,255,303,417,0.4441,8,0.3772,0.0718,0.4482,800,0.4046,0.0441,0.347,0.4786,0.3512,0.5142,0.7681,0.37,0.067,0.53,250,0.2258,0.3158,0.1679,2.3629,0.8467,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1168,0.7963,0.465,232,425.2129,57.4466,10.2937,16.9703,1.8263,0.4629,995,5.2095,2.4622,100.7865,1325,1347,1382,88.082
0.0282,3.0,23,232,256,302,414,0.3047,304,0.3451,0.0506,0.4582,750,0.1649,0.0457,0.3287,0.5285,0.3861,0.533,0.8681,0.3803,0.0521,0.5862,135,0.7693,0.1915,0.1572,2.3671,0.4447,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5122,0.8325,0.4251,232,425.1481,57.2411,10.7731,17.7465,1.4961,0.4305,968,5.2368,2.4455,100.9155,761,1346,1384,93.6357
0.0404,0.0,196,232,254,381,659,0.3396,235,0.3534,0.069,0.4184,894,0.2203,0.0439,0.2999,0.4967,0.3637,0.4904,0.8187,0.3787,0.0512,0.544,940,0.6538,0.2019,0.1439,2.3671,0.3899,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2047,0.768,0.1143,232,425.1179,57.0673,10.7731,17.7465,1.4961,0.4155,1245,5.2113,2.4394,100.89,894,326,1385,118.6225
0.0852,1.0,1,232,253,8,531,0.3396,304,0.3586,0.0555,0.4409,764,0.3977,0.0446,0.3073,0.4398,0.3476,0.4731,0.713,0.3285,0.0447,0.4777,941,0.5391,0.2158,0.1483,2.3702,0.3779,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1764,0.7015,0.4809,232,425.2413,57.4828,10.2937,16.9703,1.4961,0.4561,943,5.2199,2.4837,100.734,776,940,1379,71.7704
0.0326,3.0,56,232,252,306,419,0.3047,247,0.3296,0.0525,0.4224,760,0.2795,0.0447,0.31,0.4655,0.3427,0.4783,0.7831,0.3453,0.0447,0.5019,52,0.7011,0.2124,0.1514,2.3712,0.4261,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4941,0.7271,0.4251,232,425.1454,57.244,10.7731,17.7465,1.4961,0.4411,1011,5.2154,2.4394,100.7124,777,1349,1391,104.7454
0.0395,1.0,111,232,266,151,566,0.3744,304,0.3721,0.0697,0.5081,749,0.3181,0.0466,0.3477,0.5664,0.4333,0.4941,0.9652,0.4109,0.0519,0.6322,940,0.6626,0.2579,0.2889,2.3741,0.7385,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1913,0.8222,0.4729,232,425.1169,57.038,10.2937,16.9703,1.4961,0.4589,1270,5.2235,2.4394,100.8194,749,151,1386,84.3162
0.0395,,45,232,254,342,528,0.3396,232,0.3475,0.0687,0.4453,777,0.3216,0.0435,0.3394,0.5108,0.35,0.5031,0.7288,0.3674,0.0521,0.5581,151,0.6181,0.2298,0.1654,2.3671,0.5858,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2839,0.7866,0.4012,232,425.1301,57.1889,10.2937,16.9703,1.4961,0.4448,992,5.2167,2.4977,100.6951,793,1353,1385,27.1833
0.0455,1.0,51,239,254,304,447,0.3047,247,0.3432,0.0781,0.3899,784,0.3142,0.0496,0.3149,0.6998,0.3281,0.4163,0.8107,0.3952,0.1017,0.4784,4,0.3001,0.2992,0.1269,2.3957,0.1156,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0093,0.7135,0.3136,232,425.1281,57.172,10.2937,16.9703,1.8418,0.4155,1003,5.2284,2.4394,100.7968,888,304,1384,66.0428
0.0581,1.0,19,232,255,302,492,0.3047,235,0.3122,0.0511,0.4106,760,0.2451,0.0441,0.2932,0.4912,0.3601,0.4344,0.8223,0.3538,0.0372,0.53,151,0.6282,0.2135,0.1487,2.3671,0.3961,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2266,0.676,0.457,232,425.1503,57.2418,10.2937,16.9703,1.4961,0.4789,964,5.2197,2.4715,100.7566,804,1348,1388,63.8055
0.0565,,117,232,268,302,548,0.4093,247,0.3919,0.0808,0.4777,872,0.3761,0.0438,0.3316,0.5432,0.3895,0.4656,0.7873,0.3822,0.0595,0.6431,151,0.6194,0.2269,0.1611,2.381,0.5506,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0737,0.7631,0.4889,232,425.2176,57.3969,10.2937,16.9703,1.4961,0.479,1112,5.248,2.466,100.993,835,61,1395,33.5
0.0303,,124,232,264,302,556,0.3396,25,0.4075,0.0785,0.4912,834,0.4049,0.0456,0.331,0.4912,0.3596,0.5049,0.8087,0.3525,0.0372,0.5812,250,0.2143,0.2328,0.157,2.3835,0.4471,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1074,0.7908,0.4411,232,425.1886,57.3577,10.2937,16.9703,1.8235,0.462,1122,5.2421,2.4964,100.9507,755,325,1386,45.9167
0.0573,2.0,106,232,254,18,523,0.3396,250,0.3322,0.0546,0.4271,751,0.3181,0.0448,0.3175,0.4624,0.3421,0.4791,0.7726,0.3463,0.0447,0.5019,19,0.3973,0.2149,0.1523,2.37,0.4264,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.458,0.7285,0.457,232,425.1288,57.1641,10.2937,16.9703,1.8203,0.462,1086,5.2151,2.4964,100.7136,777,1349,1379,107.2751
0.0353,0.0,89,232,258,8,607,0.3047,235,0.3895,0.0521,0.4619,804,0.3312,0.0456,0.3333,0.4912,0.3474,0.5487,0.761,0.3576,0.0306,0.5301,249,0.3541,0.1889,0.146,2.3631,0.3864,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.6149,0.8395,0.3693,232,425.2078,57.4311,10.7731,17.7465,1.8415,0.4155,1182,5.2178,2.4394,100.7206,799,247,1385,35.3776
0.0379,1.0,40,232,268,302,435,0.3396,250,0.2936,0.0494,0.3915,775,0.2292,0.0429,0.3019,0.4716,0.3473,0.4576,0.8166,0.352,0.0227,0.5406,940,0.6606,0.1991,0.1544,2.3631,0.4745,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4792,0.6986,0.4889,232,425.2713,57.4578,10.2937,16.9703,1.4961,0.4349,987,5.216,2.4394,100.7159,751,1349,1393,80.7132
0.0531,0.0,4,232,255,250,396,0.4093,25,0.3112,0.0502,0.4044,751,0.2172,0.0426,0.3034,0.4912,0.3533,0.4697,0.8073,0.3666,0.0298,0.5721,19,0.3845,0.2018,0.154,2.3631,0.4395,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5184,0.7359,0.449,232,425.1211,57.1084,10.7731,17.7465,1.8189,0.4559,971,5.2176,2.5799,100.7059,751,319,1388,49.1027
0.0442,1.0,31,232,254,388,683,0.3396,304,0.3919,0.0808,0.4777,742,0.3761,0.0438,0.3316,0.5432,0.3895,0.4656,0.7873,0.3822,0.0595,0.6431,306,0.772,0.2269,0.1611,2.381,0.5506,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0737,0.7631,0.4172,232,425.1238,57.1307,10.2937,16.9703,1.4961,0.5283,1271,5.2479,2.4394,100.9975,835,61,1386,68.6642
0.0387,3.0,201,232,254,302,394,0.3396,247,0.3454,0.0676,0.4429,788,0.2755,0.0433,0.3386,0.5358,0.3595,0.5041,0.7456,0.3799,0.0521,0.5721,67,0.4223,0.2293,0.1659,2.3794,0.5107,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2659,0.8062,0.1621,232,425.2338,57.4867,10.7731,17.7465,1.8316,0.4155,1256,5.2161,2.4394,100.6961,793,247,1387,111.9371
0.1088,2.0,48,248,264,302,424,0.3744,304,0.3268,0.0832,0.3582,776,0.2778,0.031,0.3161,0.5291,0.3409,0.4819,0.598,0.3961,0.0632,0.5833,151,0.6343,0.2657,0.1446,2.4096,0.3241,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0266,0.7759,0.4411,232,425.1352,57.2137,10.2937,16.9703,1.4961,0.4372,1178,5.2225,2.4394,100.7178,787,362,1380,99.5243
0.0818,,99,232,256,302,480,0.3744,8,0.3454,0.0676,0.4429,799,0.2755,0.0433,0.3386,0.5358,0.3595,0.5041,0.7456,0.3799,0.0521,0.5721,19,0.3838,0.2293,0.1659,2.3794,0.5107,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2659,0.8062,0.2976,232,425.1349,57.2158,10.7731,17.7465,1.8241,0.4413,1091,5.2161,2.4394,100.6959,793,247,1384,18.2333
0.0379,2.0,93,232,254,247,499,0.3047,25,0.3742,0.0521,0.4338,793,0.4086,0.0454,0.3437,0.4689,0.3483,0.5428,0.7785,0.3481,0.03,0.53,151,0.6187,0.1874,0.1467,2.3631,0.3779,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5404,0.8183,0.3454,232,425.1317,57.1994,10.2937,16.9703,1.4961,0.4155,1063,5.2178,2.4394,100.7201,799,247,1388,112.965
0.0345,,37,232,254,304,395,0.3047,247,0.3993,0.0813,0.4878,874,0.3142,0.0436,0.3176,0.531,0.452,0.476,0.8602,0.3885,0.0565,0.6458,151,0.6464,0.218,0.161,2.3931,0.5246,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.076,0.7724,0.0267,232,425.2403,57.4664,10.7731,17.7465,1.4961,0.4564,1145,5.2479,2.4977,100.9975,835,61,1386,38.5833
0.1393,3.0,145,232,252,302,467,0.4093,235,0.3481,0.069,0.4061,779,0.2971,0.0414,0.3306,0.534,0.4134,0.4732,0.8438,0.4298,0.1013,0.5787,151,0.6221,0.2611,0.1574,2.359,0.5465,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0517,0.7745,0.4092,232,425.2115,57.4136,10.7731,17.7465,1.4961,0.485,1149,5.2173,2.5084,100.8238,1324,1352,1387,100.0669
0.0805,2.0,4,235,255,250,396,0.4441,250,0.3435,0.0689,0.4351,755,0.3096,0.043,0.3608,0.5524,0.3921,0.5208,0.7659,0.3979,0.0717,0.6564,249,0.3635,0.2341,0.1981,2.4161,0.6898,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1882,0.8446,0.4331,232,425.1402,57.213,10.7731,17.7465,1.8484,0.454,949,5.2393,2.481,100.9527,757,316,1382,111.1054
0.0928,0.0,167,232,254,302,462,0.4093,247,0.0975,0.0475,0.0342,759,0.0088,0.0193,0.0534,0.0311,0.1456,0.1591,0.2966,0.1559,0.0075,0.1227,249,0.3629,0.153,0.1207,2.3549,0.0918,2.2717,5.0708,6.1851,0.046,4.6735,0.3843,0.007,0.038,0.0267,232,425.2171,57.3959,10.7731,17.7465,1.856,0.4564,1192,5.2369,2.4977,100.8599,826,1372,1386,33.7396
0.1317,3.0,150,232,254,357,587,0.4441,250,0.3296,0.0525,0.4224,751,0.2795,0.0447,0.31,0.4655,0.3427,0.4783,0.7831,0.3453,0.0447,0.5019,25,0.267,0.2124,0.1514,2.3712,0.4261,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4941,0.7271,0.3215,232,425.1196,57.1026,10.7731,17.7465,1.8165,0.5408,1155,5.2154,2.4394,100.711,777,1349,1385,128.3536
0.0167,0.0,4,232,255,302,285,0.3744,232,0.3112,0.0502,0.4044,810,0.2172,0.0426,0.3034,0.4912,0.3533,0.4697,0.8073,0.3666,0.0298,0.5721,151,0.6457,0.2018,0.154,2.3631,0.4395,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5184,0.7359,0.457,232,425.2197,57.3478,10.7731,17.7465,1.4961,0.4559,971,5.2176,2.5799,100.7059,751,319,1388,39.3099
0.0471,3.0,107,232,283,302,524,0.3396,304,0.3296,0.0525,0.4224,799,0.2795,0.0447,0.31,0.4655,0.3427,0.4783,0.7831,0.3453,0.0447,0.5019,151,0.6248,0.2124,0.1514,2.3712,0.4261,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4941,0.7271,0.0984,232,425.1403,57.2241,10.7731,17.7465,1.4961,0.4155,1088,5.2152,2.4394,100.7071,777,1349,1385,171.5911
0.1035,,112,232,269,8,446,0.4093,247,0.3454,0.0676,0.4429,846,0.2755,0.0433,0.3386,0.5358,0.3595,0.5041,0.7456,0.3799,0.0521,0.5721,941,0.5566,0.2293,0.1659,2.3794,0.5107,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2659,0.8062,0.3693,232,425.2588,57.4889,10.7731,17.7465,1.4961,0.4444,1099,5.2168,2.4609,100.6971,793,319,1391,109.4167
0.0345,1.0,147,235,254,302,583,0.3396,250,0.3794,0.0832,0.4573,769,0.2408,0.0427,0.3011,0.5144,0.3879,0.502,0.7521,0.3583,0.0521,0.5185,244,0.4614,0.2156,0.1562,2.3631,0.4903,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.127,0.7741,0.3136,232,425.1505,57.2472,10.7731,17.7465,1.4961,0.4405,1151,5.2378,2.4674,100.9485,750,316,1386,81.2831
0.1198,3.0,63,232,252,8,446,0.4441,304,0.3475,0.0687,0.4453,751,0.3216,0.0435,0.3394,0.5108,0.35,0.5031,0.7288,0.3674,0.0521,0.5581,67,0.4067,0.2298,0.1654,2.3671,0.5858,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2839,0.7866,0.449,232,425.1316,57.1521,10.2937,16.9703,1.7963,0.4474,1019,5.2167,2.4632,100.6973,793,319,1387,105.126
0.0353,,10,232,255,302,282,0.3047,8,0.3794,0.0832,0.4573,770,0.2408,0.0427,0.3011,0.5144,0.3879,0.502,0.7521,0.3583,0.0521,0.5185,52,0.7092,0.2156,0.1562,2.3631,0.4903,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.127,0.7741,0.4172,232,425.1284,57.1764,10.7731,17.7465,1.4961,0.446,954,5.2368,2.4734,100.9486,750,1346,1385,32.3667
0.0319,3.0,4,232,255,320,443,0.3396,247,0.3216,0.0654,0.3819,780,0.3264,0.0419,0.3159,0.4933,0.3828,0.4481,0.7811,0.3968,0.0629,0.6197,151,0.6329,0.265,0.1731,2.3859,0.6237,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0619,0.7157,0.4809,232,425.131,57.1891,10.2937,16.9703,1.4961,0.4758,996,5.2302,2.4858,100.8857,1326,1354,1382,89.666
0.0484,2.0,4,232,255,303,417,0.3744,8,0.2424,0.053,0.2671,809,0.2061,0.0354,0.2933,0.5352,0.5175,0.3855,0.6233,0.3856,0.0452,0.748,247,0.2008,0.2242,0.162,2.3876,0.4689,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0564,0.6577,0.4092,232,425.1336,57.1983,10.7731,17.7465,1.8457,0.5144,946,5.2485,2.5021,100.9596,933,1343,1382,92.1293
0.0649,1.0,39,232,255,302,472,0.3047,232,0.3216,0.0654,0.3819,780,0.3264,0.0419,0.3159,0.4933,0.3828,0.4481,0.7811,0.3968,0.0629,0.6197,151,0.612,0.265,0.1731,2.3859,0.6237,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0619,0.7157,0.4889,232,425.1267,57.1664,10.2937,16.9703,1.4961,0.4692,1030,5.2303,2.4394,100.8861,1326,1354,1382,79.3685
0.0674,2.0,8,232,255,302,400,0.3744,250,0.3337,0.0873,0.3393,807,0.2323,0.0356,0.2693,0.4912,0.3459,0.4591,0.5828,0.376,0.0692,0.6742,244,0.4473,0.248,0.1519,2.4319,0.2551,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.018,0.7111,0.4331,232,425.1829,57.3743,10.7731,17.7465,1.4961,0.4832,1044,5.2097,2.5906,100.6672,1328,1358,1379,106.6591
0.0776,1.0,4,67,271,250,396,0.4441,25,0.2657,0.0508,0.3425,831,0.1845,0.0402,0.3036,0.4958,0.4027,0.4402,0.7903,0.3396,0.0372,0.5435,151,0.6329,0.1762,0.1367,2.3671,0.2601,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3694,0.7116,0.3375,232,425.1295,57.1853,10.2937,16.9703,1.4961,0.4968,1004,5.252,2.5033,101.0102,756,55,1382,69.2758
